row_id,area__rucc,area__urban_influence,econ__economic_typology,econ__pct_civilian_labor,econ__pct_unemployment,econ__pct_uninsured_adults,econ__pct_uninsured_children,demo__pct_female,demo__pct_below_18_years_of_age,demo__pct_aged_65_years_and_older,demo__pct_hispanic,demo__pct_non_hispanic_african_american,demo__pct_non_hispanic_white,demo__pct_american_indian_or_alaskan_native,demo__pct_asian,demo__pct_adults_less_than_a_high_school_diploma,demo__pct_adults_with_high_school_diploma,demo__pct_adults_with_some_college,demo__pct_adults_bachelors_or_higher,demo__birth_rate_per_1k,demo__death_rate_per_1k,health__pct_adult_obesity,health__pct_adult_smoking,health__pct_diabetes,health__pct_low_birthweight,health__pct_excessive_drinking,health__pct_physical_inacticity,health__air_pollution_particulate_matter,health__homicides_per_100k,health__motor_vehicle_crash_deaths_per_100k,health__pop_per_dentist,health__pop_per_primary_care_physician,yr,poverty_rate
132,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Federal/State government-dependent,0.535,0.055,0.2,0.06,0.519,0.241,0.103,0.16,0.632,0.143,0.016,0.048,0.14014014,0.264264264,0.278278278,0.317317317,13,6,0.329,0.139,0.117,0.1,0.103,0.237,12,15.63,12.3,1799,1800,b,10.9
137,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.43,0.065,0.159,0.065,0.499,0.219,0.179,0.008,0.095,0.874,0.001,0.009,0.131868132,0.411588412,0.302697303,0.153846154,11,12,0.331,0.254,0.113,0.085,0.12,0.293,14,2.3,10.27,1459,2149,a,14.7
138,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.516,0.029,0.129,0.063,0.511,0.234,0.116,0.071,0.106,0.644,0.007,0.13,0.100603622,0.212273642,0.273641851,0.413480885,15,8,0.261,0.148,0.072,0.07,0.162,0.185,12,3.3,5.08,1270,950,a,15.6
139,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Farm-dependent,0.595,0.033,0.16,0.055,0.502,0.2,0.145,0.048,0.017,0.92,0.002,0.009,0.058291457,0.198994975,0.365829146,0.376884422,9,5,0.288,0.123,0.069,0.067,0.183,0.27,11,,,2160,2370,b,13.5
144,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Nonspecialized,0.577,0.04,0.174,0.047,0.498,0.228,0.202,0.087,0.008,0.883,0.022,0.005,0.104887984,0.348268839,0.389002037,0.157841141,11,11,0.319,0.201,0.108,0.071,0.285,0.284,12,,,2119,1679,b,11
145,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",Noncore adjacent to a large metro area,Nonspecialized,0.321,0.093,0.185,0.071,0.509,0.177,0.306,0.027,0,0.902,0.013,0.005,0.079158317,0.331663327,0.44488978,0.144288577,6,10,0.313,0.154,0.128,0.074,0.183,0.235,10,,,2020,,a,11.7
146,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.531,0.049,0.228,0.071,0.518,0.223,0.107,0.099,0.288,0.566,0,0.036,0.123721881,0.247443763,0.254601227,0.374233129,15,8,0.311,0.174,0.105,0.09,0.105,0.261,14,10,11.35,1399,1050,a,17.1
147,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.497,0.047,0.145,0.04,0.496,0.195,0.106,0.056,0.115,0.691,0.001,0.093,0.061740891,0.223684211,0.284412956,0.430161943,12,6,0.265,0.168,0.078,0.085,0.177,0.203,13,2.6,8.32,1790,1130,a,19.3
148,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Federal/State government-dependent,0.399,0.069,0.261,0.087,0.509,0.257,0.162,0.018,0.3,0.617,0.043,0.008,0.178041543,0.304648863,0.367952522,0.149357072,12,13,0.296,0.254,0.141,0.118,0.106,0.346,12,6.1,28.56,5420,2399,a,22.5
149,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Manufacturing-dependent,0.436,0.065,0.29,0.125,0.519,0.242,0.182,0.072,0.139,0.758,0.026,0.011,0.147410359,0.349601594,0.339641434,0.163346614,15,13,0.281,0.239,0.122,0.108,,0.308,10,5.49,21.24,2019,1919,b,19.2
150,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",Micropolitan adjacent to a small metro area,Manufacturing-dependent,0.422,0.083,0.276,0.115,0.525,0.284,0.149,0.037,0.22,0.728,0,0.004,0.229,0.334,0.287,0.15,10,6,0.296,,0.134,0.084,,0.28,13,,34.25,,,b,20.1
152,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.505,0.053,0.21,0.105,0.488,0.258,0.181,0.052,0.002,0.925,0.012,0,0.101214575,0.36437247,0.379554656,0.1548583,9,13,0.302,0.176,0.094,,,0.228,9,,,,939,b,15.5
155,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Manufacturing-dependent,0.455,0.074,0.17,0.054,0.501,0.224,0.164,0.025,0.269,0.678,0.006,0.011,0.125125125,0.354354354,0.287287287,0.233233233,11,10,0.373,0.22,0.142,0.094,,0.344,13,6.08,20.46,3900,2749,b,14.8
156,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.416,0.058,0.234,0.063,0.479,0.245,0.14,0.027,0.128,0.796,0.01,0.008,0.161354582,0.426294821,0.261952191,0.150398406,14,10,0.35,0.248,0.129,0.085,0.11,0.318,10,4,27.91,5159,2009,a,19.8
157,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Federal/State government-dependent,0.393,0.092,0.167,0.054,0.502,0.194,0.225,0.015,0.011,0.967,0.008,0.003,0.129831516,0.348860258,0.345887017,0.175421209,9,13,0.299,0.349,0.115,0.083,0.292,0.249,11,,,2839,1160,b,16.8
159,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.554,0.042,0.126,0.046,0.502,0.248,0.118,0.036,0.02,0.896,0.013,0.031,0.062068966,0.335960591,0.324137931,0.277832512,12,7,0.308,0.177,0.087,0.07,0.275,0.215,11,-0.09,9.99,1219,1209,b,10.8
160,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.506,0.041,0.17,0.079,0.499,0.24,0.149,0.018,0.003,0.96,0,0.009,0.118473896,0.418674699,0.309236948,0.153614458,11,10,0.331,0.236,0.107,0.086,0.184,0.3,14,,11.66,2400,2160,a,12.1
161,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a large metro area,Nonspecialized,0.432,0.049,0.324,0.125,0.513,0.225,0.204,0.123,0.065,0.794,0.009,0.001,0.186372746,0.333667335,0.313627255,0.166332665,11,13,0.279,0.245,0.106,0.069,0.199,0.3,10,3.3,24.85,3139,2190,a,15.8
162,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.538,0.031,0.11,0.041,0.499,0.293,0.075,0.134,0.074,0.612,0.007,0.156,0.065326633,0.139698493,0.218090452,0.576884422,14,3,0.227,0.099,0.075,0.071,0.195,0.205,13,0,3.91,1660,1390,a,3.6
163,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Manufacturing-dependent,0.586,0.026,0.157,0.05,0.505,0.263,0.149,0.05,0.02,0.938,0.01,0,0.077620968,0.346774194,0.39516129,0.180443548,12,6,0.317,0.214,0.09,0.038,0.253,0.302,11,,,,,b,9.2
164,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Farm-dependent,0.526,0.032,0.125,0.055,0.481,0.219,0.154,0.029,0.01,0.934,0.026,0.012,0.086519115,0.286720322,0.40945674,0.217303823,11,8,0.333,0.182,0.082,0.07,0.219,0.296,11,,21.32,1720,2030,b,9.9
166,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Federal/State government-dependent,0.358,0.113,0.206,0.073,0.493,0.202,0.248,0.016,0.001,0.96,0.001,0,0.158203125,0.40234375,0.33203125,0.107421875,10,15,0.297,0.225,0.142,0.047,,0.245,11,,24.46,4320,,b,20
167,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.465,0.076,0.258,0.056,0.529,0.263,0.164,0.055,0.476,0.463,0,0.008,0.22668004,0.399197593,0.256770311,0.117352056,13,13,0.37,0.237,0.139,0.153,,0.342,12,13.6,27.23,6249,1789,a,31.1
169,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Federal/State government-dependent,0.324,0.062,0.25,0.103,0.421,0.188,0.15,0.091,0.33,0.545,0.011,0.005,0.260696517,0.375124378,0.258706468,0.105472637,11,10,0.395,0.215,0.147,0.097,0.099,0.322,12,,26.24,7169,4899,a,31.8
171,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.473,0.041,0.249,0.079,0.506,0.282,0.117,0.153,0.015,0.763,0.022,0.028,0.128643216,0.311557789,0.251256281,0.308542714,14,7,0.276,0.169,0.088,0.073,0.141,0.268,11,1.19,14.84,2339,1819,b,11.7
172,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.464,0.094,0.195,0.048,0.507,0.253,0.151,0.106,0.039,0.82,0.003,0.007,0.142857143,0.335616438,0.326810176,0.194716243,12,9,0.323,0.2,0.12,0.073,0.195,0.298,13,1.42,15.57,3049,1729,b,16.7
173,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Nonspecialized,0.376,0.073,0.21,0.07,0.504,0.199,0.169,0.026,0.599,0.345,0.022,0.009,0.200398804,0.332003988,0.331006979,0.136590229,9,11,0.348,0.264,0.142,0.127,,0.341,12,5.9,29.49,3350,1740,b,24.9
174,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Nonspecialized,0.421,0.069,0.209,0.1,0.516,0.239,0.199,0.017,0.004,0.959,0.005,0.009,0.125506073,0.491902834,0.243927126,0.138663968,12,13,0.327,0.259,0.114,0.065,0.192,0.301,10,,12.34,6179,1779,a,17.5
176,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Nonspecialized,0.546,0.025,0.183,0.079,0.503,0.239,0.148,0.132,0.009,0.829,0.011,0.012,0.110091743,0.297655454,0.392456677,0.199796126,15,11,0.29,0.175,0.085,0.049,0.195,0.247,12,,12.25,1199,1200,b,13.6
177,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Mining-dependent,0.511,0.052,0.223,0.1,0.499,0.23,0.226,0.021,0.003,0.938,0.011,0,0.095334686,0.386409736,0.360040568,0.15821501,10,15,0.283,0.248,0.114,0.056,,0.29,8,,63.27,3219,,a,19.8
180,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Nonspecialized,0.416,0.077,0.137,0.033,0.475,0.196,0.181,0.019,0.029,0.946,0.005,0.01,0.148148148,0.421421421,0.302302302,0.128128128,9,13,0.267,0.194,0.089,0.071,0.16,0.233,12,,17.51,1559,1970,a,16.3
182,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Mining-dependent,0.458,0.054,0.266,0.147,0.502,0.258,0.126,0.177,0.007,0.793,0.008,0.009,0.157258065,0.377016129,0.308467742,0.157258065,13,8,0.291,0.169,0.094,0.075,0.145,0.295,10,1.75,33.97,3609,2210,b,9.7
186,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Nonspecialized,0.484,0.041,0.279,0.102,0.499,0.274,0.132,0.158,0.01,0.813,0.012,0.019,0.141575274,0.284147557,0.395812562,0.178464606,15,9,0.262,0.179,0.077,0.07,0.135,0.218,10,1,19.21,1369,1600,a,15.6
187,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Manufacturing-dependent,0.493,0.079,0.129,0.067,0.498,0.196,0.214,0.031,0.012,0.947,0.005,0.007,0.116831683,0.436633663,0.323762376,0.122772277,11,12,0.292,0.239,0.095,0.058,0.264,0.253,12,,28.79,5110,15429,b,13
188,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.638,0.026,0.253,0.157,0.522,0.229,0.28,0.175,0.015,0.802,0.01,0,0.218687873,0.260437376,0.281312127,0.239562624,13,14,0.297,,0.126,,,0.292,9,,,,,a,11.3
189,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.453,0.054,0.254,0.095,0.517,0.231,0.172,0.03,0.168,0.785,0.004,0.018,0.181094527,0.308457711,0.31840796,0.192039801,12,11,0.33,0.21,0.116,0.082,0.091,0.294,13,6.8,20.53,2610,1459,a,17.2
191,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.512,0.044,0.193,0.105,0.517,0.208,0.227,0.047,0.006,0.92,0.01,0.006,0.065306122,0.297959184,0.421428571,0.215306122,14,13,0.365,,0.105,,,0.294,12,,,,1740,b,11.1
198,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Recreation,0.589,0.034,0.163,0.094,0.471,0.193,0.127,0.071,0.009,0.894,0.009,0,0.031620553,0.205533597,0.264822134,0.498023715,9,3,0.146,0.093,0.045,0.083,0.253,0.109,14,,14.26,1059,970,a,9
200,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Nonspecialized,0.501,0.025,0.186,0.098,0.485,0.219,0.163,0.026,0.008,0.915,0.009,0.006,0.070422535,0.35915493,0.382293763,0.188128773,13,9,0.275,0.155,0.079,0.061,0.169,0.284,10,,27.6,2359,1540,a,10.6
201,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Manufacturing-dependent,0.456,0.061,0.17,0.056,0.503,0.224,0.171,0.027,0.281,0.679,0.006,0.012,0.119329389,0.357988166,0.287968442,0.234714004,10,11,0.359,0.213,0.146,0.083,,0.323,13,5.8,17.91,3220,2759,a,13.6
202,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Recreation,0.449,0.068,0.296,0.133,0.507,0.196,0.187,0.061,0.139,0.773,0.01,0.015,0.119165839,0.332671301,0.326713009,0.221449851,11,10,0.284,0.244,0.119,0.106,0.172,0.251,12,7.19,21.83,2590,1620,b,17.7
205,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Farm-dependent,0.504,0.022,0.154,0.092,0.496,0.191,0.274,0.013,0,0.963,0.015,0,0.087701613,0.308467742,0.408266129,0.195564516,12,19,0.309,0.183,0.1,,0.226,0.306,10,,,,3049,b,10.6
206,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Farm-dependent,0.509,0.039,0.137,0.087,0.494,0.196,0.28,0.021,0.005,0.949,0.023,0.002,0.096251266,0.296859169,0.415400203,0.191489362,7,19,0.279,0.173,0.107,0.078,0.239,0.304,10,,,,3080,a,10.9
207,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",Micropolitan adjacent to a small metro area,Manufacturing-dependent,0.535,0.059,0.152,0.036,0.496,0.193,0.196,0.051,0,0.926,0,0,0.090361446,0.421686747,0.362449799,0.125502008,9,9,0.298,,0.105,0.059,,0.282,12,,,2899,5879,a,9
208,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Recreation,0.783,0.117,,,,,,,,,,,0.026812314,0.28897716,0.322740814,0.361469712,8,2,,,,,,,,,,,,b,2.5
210,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.485,0.053,0.133,0.054,0.515,0.203,0.195,0.011,0.015,0.96,0,0.011,0.090263692,0.489858012,0.224137931,0.195740365,11,13,0.329,0.233,0.11,0.071,0.147,0.316,13,1.4,12.38,1879,1170,a,15.2
211,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Manufacturing-dependent,0.465,0.072,0.214,0.087,0.49,0.257,0.144,0.023,0.001,0.964,0.003,0.003,0.163,0.471,0.26,0.106,12,10,0.281,0.337,0.095,0.074,0.122,0.288,14,,28.66,7109,2010,b,17.1
212,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.39,0.063,0.209,0.061,0.507,0.232,0.18,0.043,0.002,0.942,0.005,0.007,0.183366734,0.392785571,0.289579158,0.134268537,11,12,0.343,0.294,0.116,0.12,,0.323,14,,28.61,4890,4799,a,18.5
215,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Farm-dependent,0.556,0.023,0.161,0.073,0.493,0.227,0.196,0.056,0.005,0.92,0.003,0,0.143695015,0.370478983,0.309872923,0.175953079,12,10,0.306,,0.087,0.035,,0.272,13,,25.8,6290,3169,b,9.7
216,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Farm-dependent,0.496,0.046,0.172,0.082,0.495,0.224,0.186,0.014,0.006,0.963,0.006,0.005,0.106930693,0.442574257,0.269306931,0.181188119,11,10,0.293,0.192,0.119,0.067,,0.262,13,,19.14,8410,8339,a,10.6
218,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Recreation,0.465,0.071,0.224,0.141,0.488,0.182,0.195,0.036,0,0.933,0.01,0.003,0.067336683,0.286432161,0.343718593,0.302512563,10,6,0.267,0.183,0.091,0.046,0.158,0.237,10,,15.57,1369,640,b,11.2
219,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Mining-dependent,0.458,0.036,0.191,0.099,0.486,0.209,0.213,0.036,0.011,0.926,0.01,0,0.092555332,0.338028169,0.326961771,0.242454728,10,13,0.32,0.206,0.1,,0.152,0.234,9,,,,,b,12.6
224,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Manufacturing-dependent,0.454,0.057,0.317,0.077,0.517,0.254,0.157,0.094,0.208,0.681,0.009,0.008,0.213279678,0.339034205,0.29778672,0.149899396,14,12,0.356,0.207,0.127,0.095,,0.345,11,9.32,31,4630,1980,b,18.7
225,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Mining-dependent,0.438,0.066,0.347,0.133,0.502,0.284,0.123,0.196,0.004,0.427,0.375,0,0.178748759,0.321747766,0.350546177,0.148957299,15,7,0.304,0.22,0.097,0.074,0.121,0.241,10,8.7,32.07,1430,1799,b,20.1
226,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Nonspecialized,0.406,0.072,0.287,0.098,0.507,0.234,0.16,0.033,0.297,0.636,0.003,0.003,0.18200409,0.41206544,0.280163599,0.125766871,13,12,0.34,0.22,0.154,0.105,,0.341,12,6.4,19.4,2120,1299,b,29.2
229,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.437,0.231,0.296,0.095,0.487,0.281,0.126,0.825,0.03,0.13,0.031,0.022,0.333667335,0.22244489,0.306613227,0.137274549,18,6,0.219,0.125,0.076,0.062,0.155,0.236,9,2.2,12.65,2989,4530,a,24.2
